rank,player_id,name,wins,games,winrate,period_start,period_end,quality,source
1,310a150e-3304-4e36-8328-97bbfe0a28f6,lucifer,434,1059,40.98,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
2,81165876-ce4e-4e3c-a3a7-237720a31d4e,lizaveta,129,328,39.33,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
3,92c5c647-05a8-44e6-8210-cc5f1aa4b1cd,fishes,123,316,38.92,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
4,bcd8e308-c220-413d-9b7d-8753ce7c5929,ShallowStorm,99,247,40.08,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
5,12f5249a-a391-4f6e-9003-ed023cf3ed88,Yoyble,83,176,47.16,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
6,157caad4-37bc-4ca1-aa59-4e9f6cf8c3fb,sk,76,108,70.37,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
7,97f1fe3a-3a1d-4594-83e8-0045f970a901,Liamax,66,255,25.88,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
8,021b3a58-690e-497f-8f04-ad31d4094862,LilLoser,66,133,49.62,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
9,01c87361-c149-41b0-85d9-72d7ae697408,Zoro,64,199,32.16,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
10,4a4fd4c1-2f17-404d-90f0-1ba82b6434bf,annoying bee,61,183,33.33,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
11,98e63e75-1ec5-4310-80ee-020ba1d60dd0,GooberNut,58,115,50.43,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
12,c2836c77-5439-4cd2-8207-eeb5807f30f7,TRow,50,189,26.46,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
13,ef0f1623-66b8-4e57-9f0a-08b104875b7e,GrosserSpino,50,178,28.09,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
14,118120d6-4073-467d-863e-a6a167ca2070,UNCLE IROH,50,169,29.59,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
15,f9ed08e1-0353-4f99-a5b9-0f388a07c3eb,TrainedPumpkin1,50,101,49.5,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
16,ede8b0c4-421f-4fb9-b0b2-7d2896d56585,DreamyBread.XCJF,45,155,29.03,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
17,e66af725-24c9-4358-a2f8-931ce82b7182,Frijoles,37,147,25.17,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
18,9397fe2e-dee1-48dc-b4a9-84d69b16b708,Boopsy,37,101,36.63,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
19,bb4c6de8-31ad-4982-8998-1046ee4c2db2,CherryCatcher,29,64,45.31,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
20,b45a33eb-ad46-4ffa-b5b0-f008bdcc5bb6,The great potato,27,117,23.08,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
21,486a0889-6177-46af-9bbf-0bcd1dddd9f3,Dioxp,25,109,22.94,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
22,91063aef-c31e-40eb-a93f-9bead8e4cc2a,DREPY,21,78,26.92,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
23,98aa547d-388e-4a04-9de2-498754736f49,chrixclub,19,178,10.67,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
24,8471b9c5-3541-4f9f-86a3-963697e01c70,Prodoglover,19,68,27.94,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
25,a67f4459-78d2-4461-a046-7b22154aec3a,batoroyal,18,100,18.0,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
26,f2167709-9017-43dc-b6f1-628c8eaadb62,ROCKET BOT,9,19,47.37,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
27,4cee8b5d-7340-4cd4-980d-38c59a322b7f,Lord Cuctus,6,49,12.24,2024-10-02,2024-10-30,estimated,exports/yearly/2024_race.csv
